uuid,sentence,sentence2,label
c9f4d734-1bf8-11ea-87b2-e0d55e7e3b80,或者可以用一些什么药物呢,哦，什么药物可以治疗呢,1
c9f301ed-1bf8-11ea-89e1-e0d55e7e3b80,这样的啊,这样的吗？,0
c9f1305b-1bf8-11ea-a5ab-e0d55e7e3b80,当前需要怎么做,需要怎么做？,1
c9f3c635-1bf8-11ea-a204-e0d55e7e3b80,有医保？,可以医保吗,1
c9f0e25b-1bf8-11ea-9030-e0d55e7e3b80,请问割包皮需要多久,割包皮多久能好,0
c9f3c688-1bf8-11ea-a932-e0d55e7e3b80,那怎么办啊,那怎么做,1
cb05ee9d-1bf8-11ea-96c9-e0d55e7e3b80,可以吃什么药呢,吃完就可以好？,0
c9f1ca35-1bf8-11ea-9b84-e0d55e7e3b80,我想知道怎么治疗,我这个怎么治疗,1
cb057908-1bf8-11ea-9b61-e0d55e7e3b80,如果阳痿早泄了有办法治吗,早泄喽??,0
cb05a0a4-1bf8-11ea-b7d6-e0d55e7e3b80,22  还没有性生活,没有性生活  现在才16岁呢,1
cb05c71f-1bf8-11ea-94ef-e0d55e7e3b80,嗯 正常吗,这些都正常,0
c9f0bb68-1bf8-11ea-b207-e0d55e7e3b80,您是治男科病的吗？,男科疾病,0
c9f32986-1bf8-11ea-b27b-e0d55e7e3b80,一般吃什么药好？,吃什么药好一点,1
c9f1a375-1bf8-11ea-8181-e0d55e7e3b80,要怎么治疗呢,你们这怎么治疗,1
c9f3518f-1bf8-11ea-8048-e0d55e7e3b80,怎么办呢？,那怎么做？,1
c9f0452f-1bf8-11ea-88bb-e0d55e7e3b80,哦 那我是 去你们医院检查 还是怎么检查呀?,还得去医院检查吗,0
c9f26730-1bf8-11ea-827d-e0d55e7e3b80,性生活不正常了，,性生活早泄,0
c9efd071-1bf8-11ea-b953-e0d55e7e3b80,这个是什么原因导致呢？,这是什么引起的?,1
c9f39f3c-1bf8-11ea-8e71-e0d55e7e3b80,就是吃阳痿早泄的药？,阳痿早泄怎么办啊？,0
cb05a05f-1bf8-11ea-957b-e0d55e7e3b80,血检查孕 价格大概是多少,费用多少大概,0
c9f0455c-1bf8-11ea-97f1-e0d55e7e3b80,那请问该怎么治疗？,请问这个严重吗？怎么治疗,0
c9efcfa7-1bf8-11ea-976d-e0d55e7e3b80,阿怎么办呢,短咋办呢,0
c9f39f4f-1bf8-11ea-a8a2-e0d55e7e3b80,治疗大概要多久？,大概治疗需要多久,1
c9f3ec80-1bf8-11ea-8047-e0d55e7e3b80,您那包皮手术一般在多钱,做包皮手术多少钱啊。,1
c9f156d7-1bf8-11ea-a61c-e0d55e7e3b80,请问是什么原因呢,会导致什么？,0
c9f2db45-1bf8-11ea-9316-e0d55e7e3b80,你是哪个医院,你的医院在那个区,0
c9f2daf9-1bf8-11ea-a9e3-e0d55e7e3b80,一般都是几天,这几天都有,0
c9f301d8-1bf8-11ea-86cf-e0d55e7e3b80,你要怎么治疗啊,需要怎么治疗？,1
cb05a058-1bf8-11ea-8cf3-e0d55e7e3b80,需要检查啥项目??,需要做啥检查,1
c9f39f6f-1bf8-11ea-bd78-e0d55e7e3b80,请问吃什么管用,吃什么药管用,1
cb057919-1bf8-11ea-befe-e0d55e7e3b80,我说的这个情况应该是什么原因啊,这个是什么原因啊？,1
c9f1cada-1bf8-11ea-b19c-e0d55e7e3b80,是什么药物,需要用什么药物,1
c9f3789c-1bf8-11ea-969e-e0d55e7e3b80,做包茎手术多少钱啊,做一个包茎手术多少钱？,1
c9efd02b-1bf8-11ea-bf84-e0d55e7e3b80,动手术多少钱？,手术多少钱？,1
c9f06c5d-1bf8-11ea-98b8-e0d55e7e3b80,有没有降低龟头敏感的药,龟头敏感怎么降低,0
cb05c74e-1bf8-11ea-a53f-e0d55e7e3b80,是什么病啊,是什么病呀,1
c9f1f184-1bf8-11ea-9e47-e0d55e7e3b80,早泄咋了,我第一次就早泄,0
cb05edb3-1bf8-11ea-b80c-e0d55e7e3b80,需要怎么治疗？,怎么治疗呀？,1
c9ef81e9-1bf8-11ea-9cb4-e0d55e7e3b80,阴囊潮湿怎么治,阴囊会有点潮湿,0
cb05c7a7-1bf8-11ea-bfbe-e0d55e7e3b80,阴茎勃起疼痛是怎么回事,不勃起怎么回事,0
c9f3ebd3-1bf8-11ea-990a-e0d55e7e3b80,那些医院了？,那个医院办的,0
c9f0e223-1bf8-11ea-9255-e0d55e7e3b80,哦，，这样啊,哦，这样,1
cb05a089-1bf8-11ea-87c0-e0d55e7e3b80,我这个怎么治疗,一般怎么治疗,1
c9ef5b53-1bf8-11ea-a334-e0d55e7e3b80,这个是怎么回事,是怎么回事了呢,1
c9f156c6-1bf8-11ea-a85c-e0d55e7e3b80,你就说什么原因引起的,什么原因呢,1
c9f09462-1bf8-11ea-b368-e0d55e7e3b80,你这个怎么算呢。。。,这个要怎么治疗,0
c9f378a2-1bf8-11ea-a2cd-e0d55e7e3b80,割包皮多少钱？？,你好，割包皮包茎多少钱呀？,0
c9f3c66a-1bf8-11ea-b405-e0d55e7e3b80,正常范围是多少,多少正常,1
c9f39f40-1bf8-11ea-b52e-e0d55e7e3b80,没有手术,没有治疗,0
c9f351d2-1bf8-11ea-920e-e0d55e7e3b80,是什么原因呢,是什么导致的,1
c9f4d6ae-1bf8-11ea-b3f0-e0d55e7e3b80,能治好嘛,能不能治好,1
c9f17d11-1bf8-11ea-96b9-e0d55e7e3b80,刚刚加你微信了,我刚刚加了你QQ了,0
cb05c733-1bf8-11ea-b9fb-e0d55e7e3b80,嗯，不好意思,哦哦，不好意思,1
c9f09398-1bf8-11ea-bc24-e0d55e7e3b80,恢复需要多久,需要多长时间,0
c9efd057-1bf8-11ea-85d1-e0d55e7e3b80,费用大概要多少,费用大概多少钱,1
c9f2b40a-1bf8-11ea-ae61-e0d55e7e3b80,有什么问题吗,看看是什么问题,1
cb057946-1bf8-11ea-87ad-e0d55e7e3b80,那我这样的费用要多少,全部的大概费用要多少,1
c9f28e76-1bf8-11ea-92b2-e0d55e7e3b80,您好，在吗,老师您好,0
cb05ee0a-1bf8-11ea-ac1c-e0d55e7e3b80,自己手淫,以前手淫,1
c9f461af-1bf8-11ea-b06e-e0d55e7e3b80,包皮过长要多少钱,治疗包皮过长大概多少钱啊？,1
c9efd030-1bf8-11ea-90f7-e0d55e7e3b80,怎样调理,那怎么调理调理,1
c9f328ff-1bf8-11ea-9ae2-e0d55e7e3b80,那什么时候治最好。,什么时候,0
c9ef5b59-1bf8-11ea-a0d4-e0d55e7e3b80,应该怎么办？,那我们应该怎么办呢,1
cb05a01f-1bf8-11ea-88af-e0d55e7e3b80,就是大概要怎么恢复大概多久大概多少钱,你们那边如果治疗好  费用是多少,0
c9f0e19a-1bf8-11ea-a8bd-e0d55e7e3b80,物理怎么解决啊,那怎么解决呢,0
c9f3786e-1bf8-11ea-b9a2-e0d55e7e3b80,什么症状啊,是什么症状呢,1
c9f4888d-1bf8-11ea-aa81-e0d55e7e3b80,体检大概费用是多少,检查费用是多少,0
c9f0937b-1bf8-11ea-a1b7-e0d55e7e3b80,你是看男科吗,你好看男科吗,1
c9f1a3f0-1bf8-11ea-a58c-e0d55e7e3b80,是什么造成的呢,是什么原因造成的？,1
c9f46232-1bf8-11ea-b349-e0d55e7e3b80,尿频没有 尿急也没,有点尿频尿急尿不尽,0
c9f1ca49-1bf8-11ea-8db1-e0d55e7e3b80,阳痿早泄吃什么药？,阳痿早泄可以治？,0
c9f04557-1bf8-11ea-a2ea-e0d55e7e3b80,正常的是多少,正常的多少,1
c9f3c5c0-1bf8-11ea-a32d-e0d55e7e3b80,我想割包皮，多少钱呀,您好，割包皮需要多少钱？,1
c9f488c7-1bf8-11ea-a1dd-e0d55e7e3b80,也就十几分钟，,2半小时,1
cb05a04d-1bf8-11ea-b323-e0d55e7e3b80,什么引起的呢？,是什么引起呢,1
c9f3c66d-1bf8-11ea-b7bc-e0d55e7e3b80,那应该咋办。,咋办呢？,1
c9f0e293-1bf8-11ea-8483-e0d55e7e3b80,吃药还是,吃药还是打针,1
c9f488de-1bf8-11ea-967a-e0d55e7e3b80,我是包皮,我的是包皮的,1
c9f10938-1bf8-11ea-8492-e0d55e7e3b80,你们要多少钱,你跟我说下要多少钱？,1
c9f4889a-1bf8-11ea-bf80-e0d55e7e3b80,检查需要空腹什么的吗？,需要做什么检查俺啊,0
cb05c79e-1bf8-11ea-9f1a-e0d55e7e3b80,什么药？,是什么药,1
c9f1cae4-1bf8-11ea-a9da-e0d55e7e3b80,可以有什么药物治疗吗,哦，什么药物可以治疗呢,1
cb057938-1bf8-11ea-a938-e0d55e7e3b80,大概需要多少钱呢,这个大概需要花多少钱？,1
c9f39f44-1bf8-11ea-8dca-e0d55e7e3b80,大概多久会恢复好,恢复的快是多久,1
c9f0bb2e-1bf8-11ea-b09e-e0d55e7e3b80,尿道口流脓怎么回事,尿道口流脓,0
c9f12fe8-1bf8-11ea-b999-e0d55e7e3b80,用什么方法治疗,现在治疗有哪些方法,1
c9f4627c-1bf8-11ea-865a-e0d55e7e3b80,这个需要怎么治疗,这个治疗的话需要怎么治疗？,1
c9f3c5fb-1bf8-11ea-8a5a-e0d55e7e3b80,今天去看看,我去看看,1
c9f43adb-1bf8-11ea-827d-e0d55e7e3b80,所以我咨询一下医生,我有个事想咨询一下,1
c9f4af6a-1bf8-11ea-832d-e0d55e7e3b80,怎么治疗呀？,这个怎么治疗？,1
c9f2180c-1bf8-11ea-bde2-e0d55e7e3b80,谢谢啊？,我知道了  谢谢,1
c9f09443-1bf8-11ea-991c-e0d55e7e3b80,我15 16岁就开始手了  性生活一两分钟  有时候5-6分钟,我一般房事就是1    2  分钟,0
cb05c6ed-1bf8-11ea-8ac6-e0d55e7e3b80,那需要多少钱呢,我问的是大概需要花多少钱,1
c9f156a5-1bf8-11ea-ac22-e0d55e7e3b80,感觉是这样,是这样的啊,1
c9f17ce1-1bf8-11ea-ba5c-e0d55e7e3b80,什么是阴囊潮湿,你说的阴囊潮湿也有,0
c9f3518c-1bf8-11ea-9712-e0d55e7e3b80,这需要怎么治疗呢,嗯，那怎么治疗,1
c9f0bb4a-1bf8-11ea-8cdd-e0d55e7e3b80,包皮原因吗,就是包皮的原因是吧,1
c9f156f2-1bf8-11ea-b834-e0d55e7e3b80,上哪医院检查了,你是说还是说去医院检查吧,0
c9f43a98-1bf8-11ea-9d66-e0d55e7e3b80,检查，前列腺吧？,检查精子,0
cb05a056-1bf8-11ea-a7c0-e0d55e7e3b80,睾丸疼怎么了,右睾丸痛,0
c9f1cab0-1bf8-11ea-a38e-e0d55e7e3b80,龟头上有小红点是什么病啊,包皮上有红点,0
c9f09425-1bf8-11ea-9c0f-e0d55e7e3b80,医保也不可以报销吗,是医保吗？！,0
cb05ee9b-1bf8-11ea-ae31-e0d55e7e3b80,想检查是不是前列腺炎,那就是检查前列腺炎给做的,0
c9f1569b-1bf8-11ea-9a2b-e0d55e7e3b80,可以直接问吗,都可以问你,1
c9f1a407-1bf8-11ea-867f-e0d55e7e3b80,怎样治疗尼？,那怎么治疗？,1
c9f4b039-1bf8-11ea-af79-e0d55e7e3b80,需要做什么检查吗？,如果要检查都检查什么,0
c9f266f5-1bf8-11ea-a0e6-e0d55e7e3b80,就这几天吧,这几天出现的,0
c9f218fa-1bf8-11ea-b54b-e0d55e7e3b80,去医院检查什么项目,去医院需要做什么检查,1
cb0614a0-1bf8-11ea-856e-e0d55e7e3b80,这个都需要挂什么科,还需要做什么,0
c9f26701-1bf8-11ea-a806-e0d55e7e3b80,包皮长手术多少钱,切包皮需要多少钱,1
c9f1cae6-1bf8-11ea-afd0-e0d55e7e3b80,是什么原因呢,是什么造成的呢,1
c9eff73f-1bf8-11ea-9044-e0d55e7e3b80,去你们那里做那个检查要多少费用,做这些检查多少钱,1
c9f4893e-1bf8-11ea-839a-e0d55e7e3b80,这怎么治疗呀？,你们怎么治疗啊？,1
c9f1a369-1bf8-11ea-a3c2-e0d55e7e3b80,要怎么治,要怎么治疗啊,1
c9f37843-1bf8-11ea-9c59-e0d55e7e3b80,哪怎么办,怎么办啊,1
c9f2db5b-1bf8-11ea-ac47-e0d55e7e3b80,需要去医院检查吗,要去医院检查吗？,1
cb05ee1b-1bf8-11ea-b37a-e0d55e7e3b80,医保可以用吗,我是省医保,1
c9efcffa-1bf8-11ea-a0f7-e0d55e7e3b80,那大概需要多少钱啊,需要花多少钱了,1
c9eff757-1bf8-11ea-96ec-e0d55e7e3b80,怎么治疗就像这种,这个怎么治疗啊,1
c9f3c5ba-1bf8-11ea-8e73-e0d55e7e3b80,您说需要什么检查?,做什么检查？,1
c9f28ddd-1bf8-11ea-a60e-e0d55e7e3b80,这个是什么原因呀,这个是什么原因导致呢？,1
cb0578eb-1bf8-11ea-99a7-e0d55e7e3b80,做前列腺手术要花多少钱,做这个手术得花多少钱,0
c9f0e1c1-1bf8-11ea-82f6-e0d55e7e3b80,阳痿早泄好治不,早泄还阳痿,0
c9f1ca67-1bf8-11ea-a54e-e0d55e7e3b80,是什么个情况？,是什么情况？,1
c9f328d7-1bf8-11ea-bbd3-e0d55e7e3b80,平时应该注意什么吗,平时什么有什么注意的吗,1
c9f1caba-1bf8-11ea-89ae-e0d55e7e3b80,那这种怎么治疗呢,这个该怎么治疗，,1
c9efa968-1bf8-11ea-a321-e0d55e7e3b80,包皮长手术多少钱,做包皮手术。,0
c9f43a97-1bf8-11ea-9079-e0d55e7e3b80,像我这样吃点什么药,吃点什么药呢,1
cb05a0a9-1bf8-11ea-843a-e0d55e7e3b80,治疗早泄,可以治好早泄的,0
cb057961-1bf8-11ea-a5dd-e0d55e7e3b80,你们医院在哪里呀,就在你们医院,0
cb05a01b-1bf8-11ea-a65b-e0d55e7e3b80,直接去生殖科吗,要挂生殖科？,1
c9f4af77-1bf8-11ea-9ed9-e0d55e7e3b80,要怎么治疗呢？,如果是该怎么治疗？,1
c9f1f140-1bf8-11ea-b08e-e0d55e7e3b80,谢谢医生！,谢谢 医生,0
c9efd022-1bf8-11ea-81c8-e0d55e7e3b80,怎么治疗费用又怎么说大概要多久,医生治疗费用大概多少钱？,0
c9f3ec6b-1bf8-11ea-8ab8-e0d55e7e3b80,什么原因呢,这是什么原因,1
c9f301ef-1bf8-11ea-b95c-e0d55e7e3b80,治疗，最好的，要多少钱,一般医这个要多少钱呢,0
c9f461e6-1bf8-11ea-9cbc-e0d55e7e3b80,包皮手术康复要多久呀,做包皮手术多久能恢复,1
c9f412c2-1bf8-11ea-84a5-e0d55e7e3b80,请问鬼头敏感怎么治,龟头敏感怎么治,1
c9ef8233-1bf8-11ea-b8bf-e0d55e7e3b80,需要什么检查,这个需要检查吗,0
c9f156a0-1bf8-11ea-baf6-e0d55e7e3b80,嗯嗯有这个情况的,就是这样的情况,1
c9efcfea-1bf8-11ea-b056-e0d55e7e3b80,我不知道是什么原因,我都不知道什么原因,1
c9f23fe1-1bf8-11ea-bab3-e0d55e7e3b80,那包皮手术地多少钱,包皮手术大概多少钱左右,1
c9f28e89-1bf8-11ea-8503-e0d55e7e3b80,早泄的原因是什么造成的呀,什么原因造成的,0
cb057931-1bf8-11ea-b78d-e0d55e7e3b80,做了没有问题,这没问题,1
c9f0bb0a-1bf8-11ea-9248-e0d55e7e3b80,精子有血怎么回事啊,射的精液有血,0
c9f39f0f-1bf8-11ea-bfb0-e0d55e7e3b80,可以用什么药吗,用吃什么药啊,1
c9ef8210-1bf8-11ea-91d5-e0d55e7e3b80,就得住院吗？,不需要住院是吧,0
c9f48872-1bf8-11ea-a086-e0d55e7e3b80,这个怎么查？,这个怎么能治疗啊,0
c9f24091-1bf8-11ea-9d43-e0d55e7e3b80,包皮长是不是？,是包皮长,0
cb0614ce-1bf8-11ea-a03c-e0d55e7e3b80,是不是手淫的问题?,是不是制止手淫就好了,0
c9f2409c-1bf8-11ea-b131-e0d55e7e3b80,可以医保吗,是医保吗？！,1
cb05ee99-1bf8-11ea-a8b2-e0d55e7e3b80,就先在这说说吧,就这样说吧。,0
c9f24038-1bf8-11ea-88a6-e0d55e7e3b80,咱们医院在哪里？,在哪里医院,1
c9efa976-1bf8-11ea-a0bd-e0d55e7e3b80,龟头有几个红点,"龟头有三个红点,还脱皮",0
c9f301d6-1bf8-11ea-86bc-e0d55e7e3b80,请问尿味大是什么原因,请问是什么原因呢,0
c9f06c2b-1bf8-11ea-8c77-e0d55e7e3b80,做包皮需要多少钱,包皮大概多少钱,1
c9f28e2b-1bf8-11ea-86c7-e0d55e7e3b80,你就说会影响什么或者有什么危害吗,会有什么危害,0
c9f1cb0a-1bf8-11ea-9338-e0d55e7e3b80,容易射精怎么办,射精无力怎么办,0
c9f1f1df-1bf8-11ea-8dfb-e0d55e7e3b80,好吧 这个要怎么治疗,怎么能治疗,1
c9f4d718-1bf8-11ea-9bf4-e0d55e7e3b80,还没去医院检查,没有去医生,0
c9efcfcb-1bf8-11ea-8593-e0d55e7e3b80,那你加我QQ吧,嗯，加你QQ,0
c9f09375-1bf8-11ea-95f2-e0d55e7e3b80,多长时间撸一次好,做多长时间,0
c9f3ec8e-1bf8-11ea-9d2c-e0d55e7e3b80,龟头有红点怎么回事,龟头很多白点怎么回事,0
c9f266d4-1bf8-11ea-9519-e0d55e7e3b80,很严重？,这个很严重么,1
c9f2181d-1bf8-11ea-a00f-e0d55e7e3b80,检查过了不知道能治好不,医生，我说的是治疗好，大概需要多少钱。,0
c9f26750-1bf8-11ea-bceb-e0d55e7e3b80,需要住院吗,用住院么,1
c9f3eb98-1bf8-11ea-998d-e0d55e7e3b80,可能是什么原因,嗯，什么原因呀,1
c9f17c50-1bf8-11ea-8075-e0d55e7e3b80,哦，多久恢复啊,术后多久能正常啊,0
c9f2b47f-1bf8-11ea-936a-e0d55e7e3b80,肾虚吃什么药,肾虚吃什么药物啊,1
c9f12fbb-1bf8-11ea-8e1b-e0d55e7e3b80,阳痿早泄吃什么,如果阳痿早泄了有办法治吗,0
c9f2b459-1bf8-11ea-a371-e0d55e7e3b80,去医院检查吗,去医院看男科吗？,0
c9f06bba-1bf8-11ea-8290-e0d55e7e3b80,就最近几天,两天就好了,0
c9f0938b-1bf8-11ea-b1ec-e0d55e7e3b80,吃什么治疗阳痿早泄,是不是阳痿早泄？,0
c9f4134a-1bf8-11ea-b4fd-e0d55e7e3b80,这个得做啥检查啊,去那做检查,0
c9f1f12b-1bf8-11ea-82cb-e0d55e7e3b80,您加，我好吧？？,现在加我吗？,1
c9f12fe7-1bf8-11ea-bf42-e0d55e7e3b80,您那个是医保定点医院吗,我是省医保,0
c9f3c638-1bf8-11ea-b75d-e0d55e7e3b80,到医院检查什么？,在任何医院的能做检查,0
c9f3ec2c-1bf8-11ea-84b3-e0d55e7e3b80,，治好大概多少费用,治好多少钱,1
c9f1f1b3-1bf8-11ea-97de-e0d55e7e3b80,你几点下班？,中午几点下班啊？,0
c9f10921-1bf8-11ea-9b68-e0d55e7e3b80,能做多长时间？,多长时间恢复,0
c9f3294b-1bf8-11ea-809b-e0d55e7e3b80,看一次要多少钱这样,打的多少钱这样,0
cb0614a5-1bf8-11ea-88b3-e0d55e7e3b80,于医生，那我得怎么治疗,那怎么治疗呢？,1
cb05ee76-1bf8-11ea-894e-e0d55e7e3b80,那咋办？,恩怎么办,1
c9f01ddd-1bf8-11ea-bca5-e0d55e7e3b80,怎么戒手淫,就是手淫多了,0
cb05c6e9-1bf8-11ea-856f-e0d55e7e3b80,一般检查都检查什么？,需要检查什么,1
c9f2674b-1bf8-11ea-a2a2-e0d55e7e3b80,恢复多长时间,术后恢复需要多久,0
cb0614d1-1bf8-11ea-9db2-e0d55e7e3b80,有什么先进的办法,又什么办法吗,1
c9f41285-1bf8-11ea-97df-e0d55e7e3b80,12我做的手术     线什么时候可以拆,12手术      几号可以拆,1
c9f2189e-1bf8-11ea-b3b9-e0d55e7e3b80,阴囊潮湿十几年了,什么是阴囊潮湿,0
c9efa99c-1bf8-11ea-8acb-e0d55e7e3b80,那这个应该都检查什么呢,都检查啥啊，应该,1
c9f4fd2c-1bf8-11ea-820b-e0d55e7e3b80,可以治疗的吗能治好吗？,那如果治疗的话可以治好吗,0
c9efd03d-1bf8-11ea-903b-e0d55e7e3b80,会有什么问题吗,对我有什么影响吗,0
c9f4622a-1bf8-11ea-8f39-e0d55e7e3b80,长安街北京曙光医院吗,北京 曙光医院对吗,1
c9f2403d-1bf8-11ea-8c17-e0d55e7e3b80,没啥都是早泄,我早泄挺严重的,1
c9f3c615-1bf8-11ea-9e6d-e0d55e7e3b80,我没有微信没有QQ没有电话,我没有微信。,0
c9f48895-1bf8-11ea-a309-e0d55e7e3b80,这个应该怎么办啊，严重吗,那应该怎么办,0
c9f3c5cd-1bf8-11ea-aefe-e0d55e7e3b80,检查什么都正常,检查说没有问题，都是正常,1
c9f3c680-1bf8-11ea-8371-e0d55e7e3b80,没有去检查过,还没去检查过，,1
c9f12fdd-1bf8-11ea-a312-e0d55e7e3b80,就是想问你,我问你问题？,1
c9efa984-1bf8-11ea-a63c-e0d55e7e3b80,啊，要做手术吗,不用做手术吧？,1
c9f17c7a-1bf8-11ea-81af-e0d55e7e3b80,现在很难脖得起   不够大   不够长    现在没有脖起的时候   还要小  这个什么问题,我这个现很难脖子得起   以前不这样现在不够大   不够长   早泄,0
c9f4aff1-1bf8-11ea-abdc-e0d55e7e3b80,做什么检查可以呢,都没有检查出什么,0
c9f3780b-1bf8-11ea-8bc0-e0d55e7e3b80,没有！！！,没结婚啊！！！,0
c9f1302c-1bf8-11ea-864c-e0d55e7e3b80,以前就是太硬了  6年轻被我压了一次 第二天早上才知道出事了 硬不起来了,嗯     我是前天挨的，挨到现在硬的时候都不是像以前的那么硬,0
c9f2b454-1bf8-11ea-a5cc-e0d55e7e3b80,几天18,18周岁,0
c9f0e274-1bf8-11ea-ab58-e0d55e7e3b80,不是性病类的吧？,性病的一种吗？,1
c9eff6ce-1bf8-11ea-9458-e0d55e7e3b80,那我要去哪里治疗呢,那个怎么治疗？,0
c9f218f1-1bf8-11ea-8872-e0d55e7e3b80,治疗需要多久,治疗多久,1
c9f32982-1bf8-11ea-8258-e0d55e7e3b80,一般费用多少啊？,一般费用多少，,1
c9f3027a-1bf8-11ea-9048-e0d55e7e3b80,主要检查什么,需要做什么检查吗,0
c9efa8bd-1bf8-11ea-91c5-e0d55e7e3b80,需要哪些检查,那需要做什么检查,1
cb05a0bc-1bf8-11ea-af48-e0d55e7e3b80,阳痿早泄？,会早泄么,0
c9f4d70a-1bf8-11ea-9746-e0d55e7e3b80,去你们医院检查？,你们医院在哪了,0
c9f13001-1bf8-11ea-af2b-e0d55e7e3b80,我不知道去检查什么科,检查什么啊,0
c9f06c3e-1bf8-11ea-9102-e0d55e7e3b80,包皮手术多少钱?,我想做包皮手术,0
cb05ee94-1bf8-11ea-b7ae-e0d55e7e3b80,不知道在哪,我不知道在哪啊,1
c9f26786-1bf8-11ea-9a2a-e0d55e7e3b80,对，什么原因,这是什么原因啊？,1
c9f06bcb-1bf8-11ea-8148-e0d55e7e3b80,什么原因导致的,对，什么原因,1
c9f10927-1bf8-11ea-bc8d-e0d55e7e3b80,阳痿早泄怎么治,我阳痿早泄,0
c9f3ec68-1bf8-11ea-9c03-e0d55e7e3b80,是不是得去医院做个检查什么的。,上那个医院检查啊,0
c9f41298-1bf8-11ea-b02f-e0d55e7e3b80,阳痿早泄能治疗吗,早泄咋了,0
c9f301e9-1bf8-11ea-81d8-e0d55e7e3b80,你是医院的人吗,在我们县医院，,0
c9f4889e-1bf8-11ea-b9cc-e0d55e7e3b80,一般要检查什么？,需要做什么检查,0
c9f17cdf-1bf8-11ea-b95f-e0d55e7e3b80,你是男医生还是女医生,你是女医生,0
c9f01db1-1bf8-11ea-a912-e0d55e7e3b80,精索静脉曲张，手术成功率高吗,精索静脉曲张手术多少钱,0
c9efa9ae-1bf8-11ea-b4d6-e0d55e7e3b80,那怎么治疗呢,这个得怎么治疗,1
c9eff742-1bf8-11ea-8c14-e0d55e7e3b80,吃药不行？,是要吃药吗？,1
c9f10931-1bf8-11ea-b601-e0d55e7e3b80,去你们医院检查下在说！,去医院检查了在治是吗,0
c9f1ca41-1bf8-11ea-ba67-e0d55e7e3b80,还没呢。,还没去呢,0
c9f37892-1bf8-11ea-9e66-e0d55e7e3b80,请问是什么原因啊,那是什么原因导致的,1
cb05c6cf-1bf8-11ea-aa1f-e0d55e7e3b80,这怎么治疗啊,那需要怎么治疗,1
c9f01dac-1bf8-11ea-b799-e0d55e7e3b80,那需要怎么治疗,怎么治疗就像这种,1
c9f3ec7f-1bf8-11ea-8cc3-e0d55e7e3b80,你告诉我医院在哪里我去你们医院吧,奥你们医院,0
cb05ee2f-1bf8-11ea-84c6-e0d55e7e3b80,您好，我有个问题想咨询一下,咨询一下啊,1
c9ef5b5c-1bf8-11ea-b989-e0d55e7e3b80,嗯！那是的,嗯  是的,1
c9efd062-1bf8-11ea-999d-e0d55e7e3b80,你说得这些好治吗？,好的，这个好治吗,1
c9f48871-1bf8-11ea-951e-e0d55e7e3b80,你就说什么原因引起的,是什么原因造成的呢,1
c9f4135c-1bf8-11ea-9416-e0d55e7e3b80,好吧，那检查怎么检查啊,检查完了,0
c9efa990-1bf8-11ea-b7cd-e0d55e7e3b80,伴我多久,恢复要多久啊,0
c9f1cab7-1bf8-11ea-91ce-e0d55e7e3b80,可以擦什么药吗,哦那吃什么药呢,0
c9f4af53-1bf8-11ea-8cbf-e0d55e7e3b80,加了没？,加了么。,1
c9f48887-1bf8-11ea-9d95-e0d55e7e3b80,那吃什么??呢,吃什么药可以,0
cb05a033-1bf8-11ea-9bcf-e0d55e7e3b80,嗯 正常吗,没有 很正常,0
c9f4d6eb-1bf8-11ea-99c5-e0d55e7e3b80,怎么能治疗啊,我们怎么治疗,1
c9f1f1ed-1bf8-11ea-a3ab-e0d55e7e3b80,多长时间以下算早泄,多长时间属于早泄呀！,1
c9f412a3-1bf8-11ea-a25c-e0d55e7e3b80,一般多少？,一般多少,1
c9f13091-1bf8-11ea-942a-e0d55e7e3b80,包皮过长影响做爱吗,是包皮过长么,0
c9f0bb0c-1bf8-11ea-b24a-e0d55e7e3b80,严重吗？,不是很严重,0
c9f43b85-1bf8-11ea-a6f3-e0d55e7e3b80,这需要怎么治疗呢,有炎症需要怎么治疗,0
c9f35173-1bf8-11ea-9125-e0d55e7e3b80,这种情况是怎么治疗的,请问这种情况需要怎么治疗,1
c9f39f1c-1bf8-11ea-a1d1-e0d55e7e3b80,这个治疗的话需要怎么治疗？,那这个该怎么治疗那,1
c9f30214-1bf8-11ea-9105-e0d55e7e3b80,药物可以治疗吗？,请问能治疗吗？,0
c9f48863-1bf8-11ea-80e2-e0d55e7e3b80,我都做什么检查,到医院检查什么？,0
c9f3ebf9-1bf8-11ea-9e7d-e0d55e7e3b80,30岁之前都能做吗,30岁刚发现,0
c9f23fd7-1bf8-11ea-9038-e0d55e7e3b80,女性怎么治疗,那怎么治疗,0
c9f43b64-1bf8-11ea-b5ce-e0d55e7e3b80,都做什么检查,都需要什么检查呢,1
c9f1a39a-1bf8-11ea-85c7-e0d55e7e3b80,你们医院能检查吗,可以做吗？你们医院,0
c9f28e3a-1bf8-11ea-88f4-e0d55e7e3b80,割包皮需要在什么科,割包皮有什么好处,0
