sentence,label,uuid
和被蚊子咬到一样大 会痒,描述症状,E0130000000262004
我想请问下脖子上长了个包怎么回事,咨询病因,E0130000000433001
治疗的费用是怎么算的,咨询价格,E0130000000443008
那怀孕期间能不能治疗这个尖锐湿疣,咨询项目介绍,E0130000000465029
好的，谢谢，您先忙！,无,E0130000000621041
周未有時間,确定联系意愿,E0130000000657064
脚为什么会长痘,咨询病因,E0130000000708001
咋回事？？？,咨询病因,E0130000000830003
深圳新兴皮肤病专科,无,E0130000000833029
荨麻疹可以根治吗,咨询疗效,E0130000000969004
等一周拆了线，有没有疤，,咨询留疤,E0130000001173004
这个过几天又好了，没在意,描述症状,E0130000001257010
我想请教一下治疗脚指甲这类的,咨询治疗方式,E0130000001452003
不会越长越大吧,咨询危害,E0130000001537023
lgg是陽性lgm是陰性是什麼意思,无,E0130000001574044
头皮上长个肉疙瘩咋办啊,咨询治疗方式,E0130000001597008
青春痘样吧,描述症状,E0130000001609005
你好，女人背部肩膀下方有好多小红点，还有细小的毛发怎么回事,咨询病因,E0130000001642005
我想问问脚底脱皮不痛不痒怎么回事？能治愈吗,咨询病因,E0130000001668001
13556895570.你加我微信,确定联系意愿,E0130000001683004
什么叫盲目治疗，我没有啊。,描述就诊史,E0130000001684014
从来没有 发作时涂点药膏好点,描述就诊史,E0130000001734007
你们医院是在骗钱的,无,E0130000001757001
癣和银屑病有什么区别呀？,咨询项目介绍,E0130000001761008
就检查hpv,咨询检查方式,E0130000001771022
狐臭能做吗,咨询项目介绍,E0130000001922001
节假日周末泌尿科有医生上班吗,咨询上班时间,E0130000001975005
您说的治疗是？,咨询治疗方式,E0130000002063030
我想问，我阴唇周边长了小痘痘是什么,咨询项目介绍,E0130000002104002
请问手术拔灰趾甲是怎样收费的,咨询价格,E0130000002151001
白天还好，一到晚上就身上痒，是怎么回事,咨询病因,E0130000002202001
症状一天,描述就诊史,E0130000002217007
吃氯雷片好点,描述就诊史,E0130000002293015
你那里叫什么医院名,咨询公司介绍,E0130000002302013
查过敏原是否能吃饭,咨询注意事项,E0130000002311002
请问用什么才可以没那么难受啊,咨询治疗方式,E0130000002326014
没有，就这两天才有，有是很小的小红点，又有点痒,描述就诊史,E0130000002376014
我为什么会长了这个东西,咨询病因,E0130000002396023
34，男的,无,E0130000002424008
你们 怎么收费呢,咨询价格,E0130000002840031
医生，您好！想治疗脱发白发,咨询项目介绍,E0130000002979002
会传染吗？怎么治疗,咨询治疗方式,E0130000003011010
有擦药膏就会好,描述就诊史,E0130000003092028
烫伤疤痕可以去除吗？,咨询疗效,E0130000003093001
可以不用带宝贝过去，你寄药过来可以吗？,无,E0130000003387021
我朋友说他之前身上起风团，就擦了六神过几天就好了，就想问一下能不能用六神止痒,咨询药物,E0130000003578009
有，就是验了个白带,描述就诊史,E0130000003688016
手上发红有痒是什么病状,咨询项目介绍,E0130000003751001
我应该去哪里做什么检查,咨询公司介绍,E0130000003796022
几乎每年转季的冬天跟春天好像都会,描述症状,E0130000003848007
哦，治疗一次能管几天,咨询疗效,E0130000003917019
灰指甲初期是什么样子的呢,咨询项目介绍,E0130000003946004
你好，你们礼拜天上班吗？,咨询上班时间,E0130000004053001
阴道内壁有小疙瘩怎么回事,咨询病因,E0130000004172001
8点到晚上八点,无,E0130000004181030
我的手上有小泡，很痒，挤破把水挤干就不痒了,描述症状,E0130000004367002
24岁，男，有一个月这样,描述就诊史,E0130000004632009
头皮痛还发痒怎么回事啊,咨询病因,E0130000004686002
官美娟   27岁15270116294  也没什么事,确定联系意愿,E0130000004737003
过几个月我去你们皮肤科医院看看。,确定联系意愿,E0130000004769031
我外阴表皮起了小痞达，还骚痒，怎么回事,咨询病因,E0130000004987004
多个，还骚痒,描述症状,E0130000004987011
HPV病毒是阴性严重还是阳性严重,咨询项目介绍,E0130000005078001
哦，请问治疗要多少钱,咨询价格,E0130000005133017
那一共需要多少钱？,咨询价格,E0130000005185007
在治疗期间，我跑步有影响吗？,咨询危害,E0130000005220019
你好烧伤的疤痕还能修复吗？,咨询项目介绍,E0130000005248001
我担心手术做不好会不会瞎,咨询副作用,E0140000000013040
请问，60岁了高度近视还能接收手术吗,咨询治疗方式,E0140000000017000
不是我，我媳妇,无,E0140000000045021
一般做了之后恢复期会有多久哦、,咨询恢复期,E0140000000060009
过几天会来接她的,无,E0140000000078012
只不过那里还是没消,描述症状,E0140000000086006
医生说可以手术，但不敢保证视力会有明显改善，因为影响视力的主要是散光,描述就诊史,E0140000000095005
导致一个眼睛大一个小 可以动手术吗,咨询治疗方式,E0140000000161004
是做活动吗,咨询优惠活动,E0140000000173023
您有QQ吗 我给你发图看看,咨询QQ,E0140000000191014
你好我想问下眼睛有黑影能否治好,咨询疗效,E0140000000206001
参加人多了   有时间？,无,E0140000000209029
近期有啥活动？,咨询优惠活动,E0140000000281002
专家叫什么？,咨询专家,E0140000000306010
飞蚊症能做不,咨询项目介绍,E0140000000334016
那主刀医生可以选择么？,咨询专家,E0140000000350053
意思是我一早就过去检查么？,确定联系意愿,E0140000000350069
我想问下白内障手术怎么做,咨询治疗方式,E0140000000367002
他们说眼睛只能动一次手术  如果这次动了 是不是以后眼睛有什么问题就不能动手术了,咨询治疗方式,E0140000000411024
这个手术是任何人都可以做的嘛？,咨询治疗方式,E0140000000415002
做了手术对晚上开车有影响没有,咨询副作用,E0140000000426006
是啊怎么做了手术、还是要长啊,咨询疗效,E0140000000447007
这几项加起来要多少钱？,咨询价格,E0140000000504025
就是想了解下近视手术怎么做的，多少费用。,咨询价格,E0140000000573001
晶体 多少钱,咨询价格,E0140000000644011
我先了解一下价格，暂时还没有做的打算！,咨询价格,E0140000000644018
能，想进一步了解,无,E0140000000712015
小孩散瞳后测视力，小孩原来的眼镜要停戴多久,咨询注意事项,E0140000000749000
我想咨询点近视手术方面的情况,咨询治疗方式,E0140000000767003
我想问一下做完手术需要定时复查吗,无,E0140000000820005
看眼睛多少钱,咨询价格,E0140000000827002
治疗的话那大概多少钱呢,咨询价格,E0140000000843013
星期六就来,确定联系意愿,E0140000000902007
疼不疼哦，不需要动手术塞,咨询治疗方式,E0140000000945023
是以前检查是有干眼症,描述就诊史,E0140000000978018
会不会反弹呢？,咨询疗效,E0140000000991013
近视和弱视什么区别,咨询项目介绍,E0140000001007017
我检查了，给你电话,确定联系意愿,E0140000001007041
你们手术费用是怎么样的呢,咨询价格,E0140000001020001
只有下班了才有时间,确定联系意愿,E0140000001057028
做那个手术要多少钱,咨询价格,E0140000001077006
我想问问关于近视眼手术的问题,咨询治疗方式,E0140000001131001
平常还便宜些？,咨询优惠活动,E0140000001143037
可以做手术治疗吗？,咨询治疗方式,E0140000001167003
我考虑是不是青光服？,咨询项目介绍,E0140000001226006
手术的话，花费多少，效果有保障吗，多年以后会不会有后遗症？,咨询价格,E0140000001257003
我考虑一下吧，因为我这边不在主城区，在区县的,无,E0140000001279020
患者住观音桥呢亲,无,E0140000001310013
我就想知道废用性外斜治疗复发率有多少,咨询疗效,E0140000001312008
3号线在南坪下了好找吗,咨询路线,E0140000001363005
看电影什么的，需要两个眼镜，一直配眼镜用的钱也不少了,描述就诊史,E0140000001467029
明天上午的能预约吗,确定联系意愿,E0140000001501009
建议选哪种治疗我？,咨询治疗方式,E0140000001525011
手术完后有什么副作用吗?,咨询副作用,E0140000001533032
周末应该多安排医生，你都说了周末人多,无,E0140000001596015
公交站？,咨询路线,E0140000001630023
白内障是什么病,咨询项目介绍,E0140000001662002
眼睛对焦不上是斜视？？,咨询项目介绍,E0140000001721002
这个我没注意看单子,描述就诊史,E0140000001726006
嗯！那你可以告诉我手术成功的概率是多大吗？,咨询疗效,E0140000001767020
激光手术有没有什么副作用啊》,咨询副作用,E0140000001791014
南坪那个位置呢,咨询地址,E0140000001800031
查我的眼睛,咨询检查方式,E0140000001818044
我是今天预约的,确定联系意愿,E0140000001823002
能完全恢复吗,咨询疗效,E0140000001866021
你是今天下午的那个人吗?,无,E0140000001875002
那配一副隐形眼镜多少钱呢,咨询价格,E0140000001878023
眼皮上长湿疹该用什么药,咨询药物,E0140000001889001
请把你们医院的地址详细地址发给我好吗？,咨询地址,E0140000001903014
多少钱一份 在医院大厅卖迈？,咨询价格,E0140000001905019
手术有后遗症的那,咨询副作用,E0140000001933038
价格了？,咨询价格,E0140000001961007
医疗费大概要花多少钱,咨询价格,E0140000001972005
确定原因费用多少？,咨询价格,E0140000001997027
我已经30岁了，还能做斜视手术吗,咨询治疗方式,E0140000002063004
你们医院有什么方法治疗没,咨询治疗方式,E0140000002072020
8300包完？还是有其他费用,咨询价格,E0140000002089038
我想咨询一下激光手术的基本情况？,咨询治疗方式,E0140000002330001
不是在观音桥吗？,咨询地址,E0140000002332014
你们那下班后来行不,咨询上班时间,E0140000002364014
做手术是什么流程，需要多少钱,咨询价格,E0140000002433015
滴眼液有用吗？,咨询药物,E0140000002453014
做近视手术需要准备什么,咨询注意事项,E0140000002483001
你们活动多久结束,咨询优惠活动,E0140000002528001
我看明天来就给你打电话,确定联系意愿,E0140000002575014
术前要检查些什么项目啊,咨询检查方式,E0140000002587009
这次先不预约，年底忙，等空了再预约,确定联系意愿,E0140000002591006
但是我就是戴了度数高的就眼镜胀得不舒服，看地也会变形,描述症状,E0140000002616038
比这款更好的是哪种?我记得好像全飞秒似乎还有一款?,咨询治疗方式,E0140000002647021
不动手术行不,咨询治疗方式,E0140000002666011
角膜塑形镜对300-400度 14岁有作用吗,咨询疗效,E0140000002750001
我都48了还能手术吗？,咨询治疗方式,E0140000002752001
那我们回来就给你们打电话啊！,确定联系意愿,E0140000002772039
能有什么办法治疗,咨询治疗方式,E0140000002793003
优惠红包是1200元？,咨询优惠活动,E0140000002853012
我左眼是正常的  右眼有一点模糊  我也不清楚视力是多少,描述症状,E0140000002907008
但是我24号不一定来得到。我可能要月底才得行,确定联系意愿,E0140000002933029
我33岁右眼常期流泪，遇见冷空气更严重是怎么回事？,咨询病因,E0140000002946001
忘了，好像推荐的是半飞样,描述就诊史,E0140000002980026
我现在还没时间，要下个月才能来做,确定联系意愿,E0140000003079020
好，空了来，我离重庆有点远。有医保没得,咨询支付方式,E0140000003097020
想问一下，白内障切除后需要安什么镜片吗，,咨询项目介绍,E0140000003108002
如果是白内障，能不能马上就动手术,咨询治疗方式,E0140000003113006
因为我们27号早上要体检  所以26号就必须要戴,无,E0140000003153011
