,uuid,sentence,intention
2818,E9000200011812011,不用加微信了。，我就是问一下，过几天带宝贝来你们医院看一下,确定预约时间
2819,E2569490000900034,谢谢您的关心，我想先去看一次再说。,确定预约时间
2820,E2569490000613047,最好是这样 如果不行 比过年早点也可以,确定预约时间
2821,E3830330003250027,好的，就看赵主任的，大概几点,确定预约时间
2822,E3830330009190038,好的，我现在没有时间，在厂里上班。有时间我在去看。谢谢,确定预约时间
2823,E3830330003405006,是的，明天下午过来谢谢您,确定预约时间
2824,E3830330011369012,好的謝謝我下沙次去盾看看,确定预约时间
2825,E3830330007389011,好的  谢谢  待会儿过来,确定预约时间
2826,E3830330000208014,好的，有时间我去看。,确定预约时间
2827,E3830330010414019,有时间再去看,确定预约时间
2828,E3830330007020008,我是潮汕地区的，不知道过去做的话方不方便？,确定预约时间
2829,E3830330007859008,散瞳了，明天去医院验光。,确定预约时间
2830,E3830330001495020,先看看，不行在去你们那里检查一下,确定预约时间
2831,E3830330012826040,麻烦帮我预约明天下午2点半左右的时间,确定预约时间
2832,E3830330017489020,明天什么时间！我明天还要上班,确定预约时间
2833,E2569490000492028,(⊙o⊙)哦，谢谢，我等有空就去检查一下,确定预约时间
2834,E3830330007515024,10月1日下午可以以吗？,确定预约时间
2835,E3830330015575005,好的，过两天再微信预约，20号开诊一定能开吗？老人家在乡下计划带他过来。,确定预约时间
2836,E2569490004352034,那现在不能预约了？下周吗？,确定预约时间
2837,E3830330003405008,2-3点,确定预约时间
2838,E2569490004625016,好的，我们想预约医院。我们什么时候能进来？,确定预约时间
2839,E3830330011394037,预约讯息还没有收到,确定预约时间
2840,E3830330002229021,预约了吗？,确定预约时间
2841,E3830330001194022,现在过去可以吗？,确定预约时间
2842,E3830330016832014,周末有时间吗,确定预约时间
2843,E2569490000181011,是否需要预约,确定预约时间
2844,E2569490004835019,周六上午，21号是吗？13816246349/13801995756都可以,确定预约时间
3253,E3830330001749009,他们说是因为肚子里有虫,描述就诊史
3254,E3830330004461006,吃中药，吃西药，右边眼睛上眼皮 医生挤过脓,描述就诊史
3255,E3830330006850009,消炎的药医生说我这是上火,描述就诊史
3256,E3830330012960005,今天在深圳眼科”医院子查，现视网膜裂，O点1,描述就诊史
3257,E3830330015671009,不影响，滴了氯霉素滴眼液，和红霉素眼膏,描述就诊史
3258,E3830330017338005,验过了,描述就诊史
3259,E3830330015891016,体检的时候检查眼睛说没事啊。,描述就诊史
3260,E3830330001709039,上次我那医生没有介绍你那医院名，所以不知道啊,描述就诊史
3261,E3830330000306013,在别的医院有治疗过，说是干眼症,描述就诊史
3262,E3830330002518010,滴了眼药水没有用,描述就诊史
3263,E3830330007462007,但在武汉医院查过了,描述就诊史
3264,E3830330002700008,没有检查视力我,描述就诊史
3265,E3830330014803005,24岁，在我附近的三甲医院,描述就诊史
3266,E9000200014947014,还是效果一样，只是ok镜白天不带，体验感更强，方便也不压迫鼻梁,描述就诊史
3267,E3830330003613007,有滴眼液也没用,描述就诊史
3268,E3830330004119009,有查一边看不清楚,描述就诊史
3269,E3830330000473003,18，确诊白内障,描述就诊史
3270,E3830330004338004,小孩4岁半体检说右眼有闪光想了解一下,描述就诊史
3271,E3830330000365009,在你们那里做,描述就诊史
3272,E3830330001582007,带眼镜,描述就诊史
3273,E3830330001154011,去港大看过，不过看的是我眼睛老是痒。应该是隔几个月会痛一次。,描述就诊史
3274,E3830330002874014,他给我拿了一瓶 眼药水,描述就诊史
3275,E3830330009687010,了解过别的医院,描述就诊史
3276,E3830330001619011,去医院看了,描述就诊史
3277,E3830330002646006,检查过 不适合全飞 能做半飞,描述就诊史
3278,E3830330002509008,去药店看了说是上火,描述就诊史
3279,E3830330002605008,不是我本人。是家里老人。在当地的眼科医院打了两次针，效果不明显。医生的意思只有打针的途径，而且能否治愈也是不明确的。,描述就诊史
3280,E3830330009951021,眼角膜厚度适合,描述就诊史
3281,E3830330015859006,几年了在中医院看了没有效果啊！,描述就诊史
3282,E3830330015041006,有的、医生拍了片说是角膜炎,描述就诊史
3283,E3830330000091007,门诊说脓疮,描述就诊史
3284,E3830330011190020,随便说的一个结论 就给开了两瓶眼药水 用完之后并没有好 还是一样,描述就诊史
3285,E3830330000225015,洗过眼,描述就诊史
3286,E3830330015722007,去年11月有配过近视眼镜,描述就诊史
3287,E3830330000186024,检查过，右眼正常，左眼最下面一排看不清,描述就诊史
3288,E3830330001194009,滴眼药水还有红霉素眼膏都没有用,描述就诊史
3289,E3830330005625001,我去检测了眼睛，老花150度,描述就诊史
3290,E3830330007768010,没有，抹药呢不管用,描述就诊史
3291,E3830330002420012,看过了，医生说眼神经萎缩,描述就诊史
3292,E3830330010786006,吃过药,描述就诊史
3293,E3830330002902013,前两天我还去开了点鱼油药,描述就诊史
3294,E3830330007426015,现在点了眼药水后感觉视力好模糊,描述就诊史
3295,E3830330003265007,他说眼出血要吊消炎针，在深圳,描述就诊史
3296,E3830330009948013,做过斜视矫正术1次,描述就诊史
3297,E3830330005630005,去幼儿园体检，医生说的散光,描述就诊史
3298,E3830330002369006,昨天在南宁爱尔眼科看诊回来，建议说住院洗眼然后重新拍片，有建议手术摘除眼球,描述就诊史
3299,E3830330005247005,去过医院了,描述就诊史
3300,E3830330003082028,不过之前听说晶片植入会好一点,描述就诊史
3301,E3830330007655004,有去看过,描述就诊史
3302,E3830330007068004,在福田儿童医院,描述就诊史
3303,E3830330001351003,我的眼睛昨天上眼皮有点痛 我去药店买了一瓶红霉素眼药膏擦了今天今天眼睛肿了,描述就诊史
3304,E3830330010593008,今天去医院检查了，设备不齐，就说是近视了，他妈妈有个眼睛是弱视，我怀疑是遗传,描述就诊史
3305,E3830330010597031,我用了点药看明天怎么了,描述就诊史
3306,E3830330004853008,以前在眼科医院看过,描述就诊史
3307,E3830330016972003,医生诊断我父亲得的是角膜炎,描述就诊史
3308,E3830330009190012,没有到医院检查过，就到配眼镜的测过，说是弱视,描述就诊史
3309,E3830330009066007,检查了各项都好就是视力模糊,描述就诊史
3310,E3830330014778009,去过爱尔眼科医院，当时只能配1800的隐形眼镜，没配,描述就诊史
3311,E3830330002276008,今天吃一天药，在不好，医生说，就吃中药,描述就诊史
3312,E3830330016933016,之前检查说是病毒性的角膜炎！,描述就诊史
3313,E3830330012998028,上个月，我也到深圳眼科医院检查了眼镜，配了眼镜。,描述就诊史
3314,E3830330009451005,是学校体检，话是眼科专家体检,描述就诊史
3315,E3830330015883013,我是要能治好的那种，看过很多医院都是用药没用的,描述就诊史
3316,E3830330007713008,帮我看看我上回看的是那个主任了,描述就诊史
3317,E3830330002087016,深圳眼科医院的医生说不是眼睛问题，眼压正常，眼球也正常,描述就诊史
3318,E3830330015270015,做过手术,描述就诊史
3319,E2569490004323012,不知道为什么验光机验不出来,描述就诊史
3320,E3830330004076016,这是医院的第三次检查,描述就诊史
3321,E3830330012968005,度数40多，在爱尔眼科检查的。,描述就诊史
3322,E3830330009159012,有检查，275，375，散光125,描述就诊史
3323,E3830330003634017,做了散瞳验光,描述就诊史
3324,E3830330007798010,之前去医院检查过，说我是近视眼。,描述就诊史
3325,E3830330010487010,不是，在学校检查的,描述就诊史
3326,E3830330013181005,才体检了,描述就诊史
3327,E3830330005598007,在三甲医院检查确定了,描述就诊史
3328,E3830330010160011,第三人民医院看的,描述就诊史
3329,E3830330011328006,51岁了，上个月也有一次，去眼科医院看说是过敏，买了眼药水用了好了，最近天气有点冷擦脸了眼睛又发痒,描述就诊史
3330,E3830330015636003,我前几天眼睛疼，去医院看了，好像说是急性角膜炎,描述就诊史
3331,E3830330000412008,有病历,描述就诊史
3332,E2569490001029010,要求开刀治疗,描述就诊史
3333,E3830330014919002,最近去福田店检查了，孩子弱视，医生说只有宝安店才能做治疗，我想了解下,描述就诊史
3334,E3830330016367014,好像没有确诊吧,描述就诊史
3335,E3830330015405010,用了个盐酸金霉素眼膏,描述就诊史
3336,E3830330001478005,今天去体检才知道,描述就诊史
3337,E3830330009695024,医院说是眼睛发炎了,描述就诊史
3338,E3830330002736005,幼儿园体检出散光,描述就诊史
3339,E3830330003773010,眼睛店测的,描述就诊史
3340,E3830330003089016,我问中医院眼科医生说我这个算正带常吗？她说是轻微近视，没什么。但是我看东西，看书还可以线穿针都可以呀。是不是都给我检查错了。,描述就诊史
3341,E3830330000186041,那是十多年前看的,描述就诊史
3342,E3830330011951010,有，河北医院了去过了,描述就诊史
3343,E3830330009475012,在光明这边检查的。,描述就诊史
3344,E3830330006917011,她也不认识任何字，没有读过书的，我估计我带去你那里做视力检查也够呛的。之前她有找医生检查过。但是具体诊断结果我也不是很清楚，她也说的模棱两可。这是她从小就有的,描述就诊史
3345,E3830330000303016,今天去中医院看了一下，说是麦粒肿。,描述就诊史
3346,E3830330015911007,去过，说什么冲血,描述就诊史
3347,E3830330017091012,以前眼偶尔会痒，在儿童医院开过滴眼药水,描述就诊史
3348,E3830330010131016,就这二天、吃点药、补充营养,描述就诊史
3349,E3830330012254006,没有，十岁的时候去做过割双眼皮手术,描述就诊史
3350,E3830330009995022,医生说有些结膜炎,描述就诊史
3351,E3830330014781006,是的，医生给我开了玻璃酸钠滴眼液但是我觉的滴了好像更不舒服,描述就诊史
3352,E3830330001464021,用了插了不行不知道是不是用错了，药店买的,描述就诊史
3353,E3830330015601012,有去过北大医院看过，也检查了眼底，说没有问题，让我注意用眼不要疲劳,描述就诊史
3354,E3830330010681009,可是眼镜店说不用戴眼镜，说可以上医院看看,描述就诊史
3355,E3830330002868019,都不知道怎么跟国外的医生说,描述就诊史
3356,E3830330010139012,现在已经按医生的指导做了，眠镜已配好在带了一天，现在要戒掉看电视的习惯,描述就诊史
3357,E3830330016411012,差不多一个月吧 最近买了金霉素眼药膏来涂,描述就诊史
3358,E3830330005088017,杨庆寿，诊所治疗,描述就诊史
3359,E3830330017029007,没有到医院捡查，做过眼睛按摩熏蒸。,描述就诊史
3360,E3830330001594011,我找下之前那个检查单先给你看一下,描述就诊史
3361,E3830330014966007,买了眼药水和红霉素,描述就诊史
3362,E3830330014850014,给我开了一种药叫复方血栓胶囊,描述就诊史
3363,E3830330000126012,医院开了这个药和三瓶滴眼睛的,描述就诊史
3364,E3830330011156004,有几年了吧，深圳人民医院有看过，可能是以前做保安值夜班熬夜所致吧,描述就诊史
3365,E3830330002462012,没有在深圳在老家，在当地医院，建议打针,描述就诊史
3366,E3830330004409026,今天医院也有让她睁眼闭眼的检查，不知道跟你们是不是一样,描述就诊史
3367,E3830330012068019,只是有白雾而以家里医生建议植入晶片。,描述就诊史
