uuid,sentence,已完成,items1
A2875580007994001,怎么才可以把胸变大,,丰胸
A2367960002513009,胸部较小,,丰胸
A5854910013842002,想要咨询丰胸,,丰胸
An,你好，我想问一下，丰胸的产品有吗？赖以,,丰胸
A4276530014073035,我冒味问一句你们是怎样丰胸的,,丰胸
A8839580017397010,那除了假体丰胸还有其他方式么,,丰胸
A5727500000260004,十五分钟魔力丰胸是怎么做的,,丰胸
A2367960005438003,怎么丰胸，二次自然发育,,丰胸
A1600310020622020,没有这次第一次。我想问的是可以擦点什么丰胸的吗？,,丰胸
A2875580000373001,丰胸是用的什么⊙？⊙？,,丰胸
A1527530008553003,我想问下关于隆胸,,丰胸
A7830660004682002,我是男生我要做丰胸可以做吗,,丰胸
A7830660000023015,属于平胸吧,,丰胸
A9170690009597004,你好，我想了解一下隆胸,,丰胸
A2875580008300001,我想请问一下丰胸郊果安全吗？价格多少钱？,,丰胸
A2875580017148006,不是，就是想咨询一下平胸的治疗方法,,丰胸
An,你那里是丰胸的码？,,丰胸
A1800280003844002,丰胸可以解决下垂问题嘛,,丰胸
A8911670003771012,怀孕初期胸部大过,,丰胸
A1850300000989002,你们家丰胸怎么丰个,,丰胸
A2875580000575009,后期哺乳萎缩,,丰胸
A7830660001913034,我就想知道你们怎么丰胸的,,丰胸
A8412990003783001,你们有按摩丰胸吗,,丰胸
A8911670004820009,丰胸怎样,,丰胸
A2875580011511005,要怎样做才能让胸大一点,,丰胸
A4276530010904002,胸小怎么办啊,,丰胸
A9170690006774006,有几种丰胸方法,,丰胸
A5854910016001002,你们医院丰胸怎么做的,,丰胸
A2875580006491004,擦精油能丰胸吗,,丰胸
A2875580006088001,怎样让胸更大,,丰胸
A5861350001244004,你那里可以让胸部变大吗,,丰胸
A2367960002968003,23岁可以隆胸吗,,丰胸
A2875580007622017,丰胸年龄大小有什么不一样吗,,丰胸
A5015660006006002,想咨询一下女孩子有纤维瘤可以做丰胸吗？,,丰胸
A2875580002759001,我老婆生了孩子后胸部就缩了只有一小点，可以灰复到以前吗,,丰胸
A5732510007036002,怎么样才能胸变大,,丰胸
A8911670004977025,生过小孩后就没胸了，你那的医院还有别的办法么！比如铺助治疗之类的,,丰胸
A3226050013285022,你们这三种丰胸方法有什么不同,,丰胸
A2875580011385007,先天不大，后来母乳时很大！断奶后没有了,,丰胸
A2259130004874002,丰胸是怎样丰胸的,,丰胸
A6708030002136004,你那个丰胸的方法有那些啊,,丰胸
A4276530009315001,咨询自体脂肪丰胸,,丰胸
A2875580010229018,用过丰胸精油,,丰胸
A4276530015220001,有什么丰胸,,丰胸
A5854910006012004,乳房丰胸可以吗,,丰胸
A6068820008844002,你好，咨询一下隆胸,,丰胸
A1817780007192005,胸部太小,,丰胸
A8911670004464001,乳房小，怎样増大。,,丰胸
A7419650012465015,喂完奶，更小了,,丰胸
A1159720000672008,怎样才能让胸变大？,,丰胸
A2875580012260001,真的能丰胸吗，,,丰胸
A2875580002715001,我想问问你们家纹眉多少钱,,纹眉
A5998600000230033,医生你颜色说可以纹眉是不,,纹眉
A1527530002291005,丝雾眉自然吗,,纹眉
A5861350004496002,现在纹什么眉最自然？,,纹眉
A9170690012673000,纹眉价格大概多少？,,纹眉
A3996870004084010,纹什么眉的比较多呢,,纹眉
A9170690000668004,这边纹眉什么价位啊,,纹眉
A8530000008019001,雾眉好，还是绣眉好,,纹眉
A6577100009770005,雾眉好还是线条眉好嘛,,纹眉
A8592480003807002,你好！我想纹眉需要多钱,,纹眉
A6068820011580004,了解一下绣眉,,纹眉
A1850300011311008,线条眉能管多久？,,纹眉
A5015660000683011,雾眉是什么意思,,纹眉
A8412990000711004,今年流行雾眉吗,,纹眉
A8412990011753018,这个丝影飘眉是哪种眉啊,,纹眉
A5534870002715011,眉毛本身就挺浓密的，适合哪种纹绣方式,,纹眉
A5854910010202001,纹眉有吗,,纹眉
A3996870001662008,毛发稀疏，不会画眉，想纹,,纹眉
A1527530007226006,新月眉怎么样,,纹眉
A5854910006585001,请问你男士纹眉价格是多少,,纹眉
A7261990005911002,纹眉的颜色能快速淡化吗？,,纹眉
A5015660010018008,雾眉好一点还是根状好呢,,纹眉
A8412990002580010,就是雾眉，线条眉，然后就是雾眉➕线条眉是吧,,纹眉
A5860280005720005,有星雾眉吗,,纹眉
A1850300011311012,线条眉和雾眉有啥区别？,,纹眉
A1800280000221002,您好，请问你院也做眉吗？柔丝眉是什么脸型都可以做吗？我想做眉所以咨询下,,纹眉
A5015660000635002,请问做雾眉要多少钱,,纹眉
A1800280000718004,纹眉可以设定深浅吗,,纹眉
A5727500000540004,你们哪里纹眉怎么样,,纹眉
A8997980003713023,晋江哪里纹眉,,纹眉
A5998600018794002,就是想了解一下纹眉,,纹眉
A4276530009515004,请问纹眉毛多少钱？,,纹眉
A3226050002583003,我想去纹眉毛,,纹眉
An,现在流行用什么色乳文没的,,纹眉
A3758610000200016,我是眉毛淡,,纹眉
A2875580013267005,就是和纹眉一样的方法吗？,,纹眉
A7419650013753005,月经来了，可以纹眉吗,,纹眉
A7830660001747012,是雾眉还是啥,,纹眉
A7830660001688004,请问780的雾眉是什么染料,,纹眉
A6068820013601002,文眉多少钱啊,,纹眉
A5854910001658003,可以纹眉吗？,,纹眉
A6068820013250001,有没有永久纹眉？,,纹眉
A9963270013254014,那纹眉是机器纹的还是手工纹的？,,纹眉
A5015660008874005,我想绣眉改下眉行,,纹眉
A5854910015558001,纹眉多少钱啊,,纹眉
A6068820002986001,你家纹眉的价格多少,,纹眉
A9963270022960002,纹眉是咖啡色怎么像灰色的会反色吗,,纹眉
A7419650008566005,请问你们那有纹眉毛的吗,,纹眉
A6068820015747001,海藻眉适合多大年龄,,纹眉
An,纹眉项目有吗任何,,纹眉
A6068820007070005,我眉毛纹了一年颜色就没了,纹眉,纹眉
A6068820000938008,九百八是雾眉吗,,纹眉
A5861350001695003,雾眉能做吗,,纹眉
A1527530002457015,我就是想知道仙绣和普通的纹眉有什么区别,,纹眉
A6068820008311000,纹眉大概都是什么价位,,纹眉
A2875580013135003,请问一下您们医院粉刺怎么治疗呢,,祛痤疮
A9170690015605008,拆线之后那里有小疙瘩样的东西会消掉吗,,祛痤疮
A7261990005158000,怎样除去脂肪粒,,祛痤疮
A65771000113380,我想问一下痤疮是由什么形成的,,祛痤疮
A84129900077610,有没有痤疮的照片,,祛痤疮
A65771000118960,有的大夫说是痤疮,,祛痤疮
A55348700002070,怎样区分是不是痤疮,,祛痤疮
A7419650013907006,怎么去掉脸上脂肪粒？,,祛痤疮
A15275300100600,怎么治痤疮,,祛痤疮
A28755800076820,是痤疮,,祛痤疮
A42765300141720,去医院查过，之前检查出是雄激素高，后来复诊以后又不高了，痘痘自然长，医生说是痤疮,,祛痤疮
A58549100110670,痤疮引起的疤痕疙瘩怎么根治,,祛痤疮
A60688200031920,痤疮如何处理,,祛痤疮
A28755800018970,激光治疗痤疮多少钱,,祛痤疮
A9170690013626008,然后还有脂肪粒,,祛痤疮
A42765300052750,痤疮很严重,,祛痤疮
A58602800047870,我想请问有个去痤疮呃,,祛痤疮
A1527530006572001,眼睛周围长脂肪粒怎么治,,祛痤疮
A1527530010383001,我女儿眼睛上有脂肪粒怎么去除呢那是什么问题,,祛痤疮
A32260500022050,怎么去除痤疮,,祛痤疮
A58549100001700,请问一下治痤疮杭州哪家好,,祛痤疮
A5854910012685001,去除眼部脂肪粒,,祛痤疮
A55348700008960,记不清了好像是痤疮,,祛痤疮
A8412990006397002,粉刺怎么 去除,,祛痤疮
A2860740003288003,粉刺怎么治疗,,祛痤疮
A2860740010624010,脸上还有一些粉刺,,祛痤疮
A8388040000110012,前几天去医院看说这是痤疮,,祛痤疮
A9170690002637004,脂肪粒能去掉吗,,祛痤疮
A72619900037530,我想问一下痤疮可以治好吗,,祛痤疮
A7419650002808011,你能直接告诉我你们治疗闭口粉刺的方式吗,,祛痤疮
A8997980000512006,痤疮怎么治疗,,祛痤疮
A28755800153230,有去医院看过，医院说是痤疮,,祛痤疮
A9170690001966002,额头粉刺怎么治,,祛痤疮
A39968700046470,迟发性痤疮,,祛痤疮
A15275300029540,痤疮痤疮,,祛痤疮
A28755800055890,痤疮该怎么办呢,,祛痤疮
A1817780008035012,是痤疮啊！,,祛痤疮
A5860280005412010,可不可以免费做了，我知道脂肪粒去除是病比较简单的，只不过是长在靠里面一点，自己不敢挑,,祛痤疮
A39968700046210,我的脸上有痤疮粉刺结节,,祛痤疮
A84129900030210,脸上痤疮,,祛痤疮
A5854910013608000,脸上长脂肪粒怎么办？,,祛痤疮
A4276530003507007,粉刺痤疮都有,,祛痤疮
A28607400098800,"我想咨询""痤疮是由什么引起的""",,祛痤疮
A1527530010226007,但有痤疮出现,,祛痤疮
A28755800170140,我去医院检查医生说是脓肿型痤疮,,祛痤疮
A42765300172860,长痤疮怎么办,,祛痤疮
A2875580013135014,脸上粉刺很多，您说的情况都很严重,,祛痤疮
A42765300106800,属于痤疮,,祛痤疮
A83880400016990,痤疮需要做什么检查,,祛痤疮
A5015660002143002,额，我就想问一下有没有去除脂肪粒的项目,,祛痤疮
A5732510005134011,那闭合粉刺能祛除吗,,祛痤疮
A74196500025500,激光去痤疮得几次,,祛痤疮
A1527530012326001,"我想咨询""闭合性粉刺怎么治""",,祛痤疮
A1527530012775001,眼睛脂肪粒怎么去除,,祛痤疮
A4276530016553002,脸上花花的,,皮肤美容
A6068820014226087,听亲亲说果酸好像不太好,,皮肤美容
A5998600000579006,我就是想问一下我做哪种的想好适合我皮肤光滑一点。,,皮肤美容
A7419650000868001,眼晴周围长脂肪粒怎么消除,,皮肤美容
A3996870003315006,现在过来还可以做小气泡吗,,皮肤美容
A5860280007591011,焕彩靓肤是镭射净肤那种吗,,皮肤美容
A5854910002602010,小气泡是什么,,皮肤美容
A6068820015414019,但是她不知道我这种皮肤不合的能不能做,,皮肤美容
A5534870000841012,我的不是痘痘是红点，不凸的,,皮肤美容
A8911670002722001,油性皮肤能转变为中性皮肤吗？,,皮肤美容
A5015660013469013,我想先了解一下全身美白是怎么做的,,皮肤美容
A1817780002442012,女的三十多可以用陶瓷美容吗,,皮肤美容
A6708030007132018,他说看看美容方面能不能搞呀,,皮肤美容
A8388040002468011,咨询皮肤美容,,皮肤美容
A9170690008832004,我想打美光针,,皮肤美容
A9170690003347000,汗孔角化能去吗,,皮肤美容
A2860740005629014,过了中午就油光满面的了,,皮肤美容
A5015660003153001,脸上油油的怎么办,,皮肤美容
A5860280012131008,皮肤有点薄呢,,皮肤美容
A1527530000047002,皮肤不好怎么改善,,皮肤美容
A1817780015735006,皮肤又油又干,,皮肤美容
A5860280002137030,小气泡什么效果,,皮肤美容
A2860740008411012,注射胶原蛋白是什么价位,,皮肤美容
A5998600004502002,缪斯蔻面颈美容体验是什么价位？,,皮肤美容
A5015660003153022,小气泡和果酸是怎么做的啊,,皮肤美容
A1527530009858006,有膨出，还有脂肪粒,,皮肤美容
A1817780003315005,皮肤堵塞很严重,,皮肤美容
A5861350003150011,一觉睡醒脸上都是油,,皮肤美容
A8592480002216005,我这脸是激素依赖性皮肤能去吗,,皮肤美容
A8412990007419014,果酸是药物？,,皮肤美容
A1600310000385002,韩国小气泡是什么,,皮肤美容
A2860740004099002,毛孔里面的毛长不出来，把毛孔堵住了怎么办,,皮肤美容
A4276530012820019,有美肤的吗,,皮肤美容
A5854910012194005,果酸换肤是怎么疗法,,皮肤美容
A3758610000829002,你好。我想咨询下皮肤护理,,皮肤美容
A1817780000109001,你好，我想问一下，脸上，额头上，长有逗逗，像脂肪粒，去除,,皮肤美容
A8388040003448037,那胶原蛋白还蛮好的，需要二次填吗,,皮肤美容
A2808500000514010,微针会不会做了角质层薄,,皮肤美容
A5860280007906003,我想问一下今天能做小气泡吗,,皮肤美容
A5015660003538010,最近一个月左右多，脸色也不好看了，,,皮肤美容
A2860740009198023,感觉涂了脸上厚厚的又油不舒服,,皮肤美容
A6708030000535009,有没有修复角质层或者皮脂膜这样的项目恩,,皮肤美容
A8911670003821016,那果酸焕肤呢,,皮肤美容
A1527530006743001,毛孔堵塞怎么清理,,皮肤美容
A1817780008775001,什么是换肤啊,,皮肤美容
A1600310000305005,怎样让皮肤变化,,皮肤美容
A6068820009887002,小气泡现在多少钱一次,,皮肤美容
A5015660001486001,你们这边可以刷酸吗,,皮肤美容
An,微针主要针对的是痘痘肌，水光针不考虑她们,,皮肤美容
A6068820012343015,有晒后修复吗,,皮肤美容
A1817780014085001,果酸？,,皮肤美容
A2875580011257002,脸上皮肤受损咋修复,,皮肤美容
A6577100011953000,右边的槽牙一咬东西特别疼怎么办？,,口腔整形
A6577100000756006,还有一点牙菌斑,,口腔整形
A5283910000302030,有牙根,,口腔整形
A1159720000214030,就是做三个假牙疼,,口腔整形
A4276530002205010,你好，我是13年在你们这做了牙齿美容冠，时不时还有口臭，之前反应了一次，那医生说牙周炎洗牙就没事了，牙也洗了，一直都臭，去医院检查说里面都烂了，要全部拆了才能治疗，现在牙都不知道能不能保住,洁牙,口腔整形
A6577100012420000,"我想咨询""牙神经疼怎么治疗""",,口腔整形
A2875580002086053,烤瓷牙疼怎么办,,口腔整形
A1850300000235010,牙周是什么意思了,,口腔整形
A1600310000568019,需要拔掉我原本的牙根吗,,口腔整形
A6577100007894016,那全瓷牙有几种,,口腔整形
A6577100012701011,牙齿松动，拔掉了,,口腔整形
A6577100008689004,我牙拔了上右5,拔牙,口腔整形
A6068820003769020,订钉子对牙齿没伤害吗？很疼吧？,,口腔整形
A5979500005415002,整牙可以改变脸型吗,,口腔整形
A5283910002102020,就是牙龈，肿痛神经痛lai,,口腔整形
A8412990004011009,全瓷牙和美容冠是一样的吗？有什么区别吗？,,口腔整形
A6577100010422020,雅林萎缩，牙根暴露,,口腔整形
A6577100005251000,口腔-牙周疾病,,口腔整形
A8388040001149010,自己掉的，会不会牙根掉不干净,,口腔整形
A6577100012951005,牙拔了,,口腔整形
A6577100001703007,两侧上牙各少一颗，两侧下牙左边少两颗右边少两颗，但右边中间有一颗牙,,口腔整形
A8997980000324014,就是说补完牙后怕牙齿裂开，要上一层保护的东西，是类似假牙的东西吗？,,口腔整形
A6577100000973060,我的下牙有两个智齿，是交替疼,,口腔整形
A5283910000503010,你们上牙冠的费用是多少，这个月做了根管,根管治疗,口腔整形
A6577100003583010,嗯，严重的牙周炎陆续掉的,,口腔整形
A6577100004163000,咨询内容:牙痛,,口腔整形
A6577100000285000,已经掉了很多年了，还有的掉一半，有的只剩牙根，是好几颗,,口腔整形
A6577100011413000,您好，我昨天拨了五颗牙根，想做发,拔牙,口腔整形
A6577100012406010,我虎牙疼的一批,,口腔整形
A8412990008747010,只有牙根了,,口腔整形
A3991420000107000,我的牙缝发黑微疼,,口腔整形
A7419650006172060,对了，现在我牙疼，能做吗,,口腔整形
A6577100008896020,美容冠是怎么做，,,口腔整形
A6577100010903010,4颗牙根不在,,口腔整形
A6577100012371010,大牙疼,,口腔整形
A6577100005314000,五十九岁，满口牙根都在,,口腔整形
A5283910000301003,请你给我看一下牙齿怎么看。不安逸。发案。你洗的嘛焊的。亲你要语音跟我说话一起办电焊的。宝聪明还有从开了苯海荣朝。,,口腔整形
A6577100001737020,看上去牙根和牙花利开了，,,口腔整形
A9002360006806000,孕妇牙疼螚治疗吗,,口腔整形
A8412990000503015,后面大牙没换,,口腔整形
A5732510000658010,嗯，不知道牙旁边掉了一点还有压根黑了,,口腔整形
